Country Name	Country Code	Series Name	Series Code	2016 [YR2016]
Albania	ALB	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	12.833914490006
Albania	ALB	Population ages 65 and above, total	SP.POP.65UP.TO	369116
Albania	ALB	Population density (people per sq. km of land area)	EN.POP.DNST	104.967189781022
Albania	ALB	Population growth (annual %)	SP.POP.GROW	-0.159880412127734
Albania	ALB	Population, total	SP.POP.TOTL	2876101
Albania	ALB	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..
Albania	ALB	Prevalence of HIV, total (% of population ages 15-49)	SH.DYN.AIDS.ZS	0.1
Albania	ALB	Primary completion rate, female (% of relevant age group)	SE.PRM.CMPT.FE.ZS	104.641220092773
Albania	ALB	Primary completion rate, male (% of relevant age group)	SE.PRM.CMPT.MA.ZS	106.491302490234
Albania	ALB	Primary completion rate, total (% of relevant age group)	SE.PRM.CMPT.ZS	105.604103088379
Albania	ALB	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	0
Albania	ALB	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	38.9
Albania	ALB	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	..
Albania	ALB	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	..
Albania	ALB	Rural population	SP.RUR.TOTL	1195854
Albania	ALB	Rural population (% of total population)	SP.RUR.TOTL.ZS	41.579
Albania	ALB	School enrollment, primary (% gross)	SE.PRM.ENRR	109.777412414551
Albania	ALB	School enrollment, primary, female (% gross)	SE.PRM.ENRR.FE	108.323440551758
Albania	ALB	School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	111.112808227539
Albania	ALB	School enrollment, secondary (% gross)	SE.SEC.ENRR	94.9813766479492
Albania	ALB	School enrollment, secondary (gross), gender parity index (GPI)	SE.ENR.SECO.FM.ZS	0.929989993572235
Albania	ALB	School enrollment, secondary, female (% gross)	SE.SEC.ENRR.FE	91.4619598388672
Albania	ALB	School enrollment, secondary, male (% gross)	SE.SEC.ENRR.MA	98.3471298217773
Albania	ALB	School enrollment, tertiary (% gross)	SE.TER.ENRR	61.2137985229492
Albania	ALB	School enrollment, tertiary (gross), gender parity index (GPI)	SE.ENR.TERT.FM.ZS	1.57819998264313
Albania	ALB	School enrollment, tertiary, female (% gross)	SE.TER.ENRR.FE	76.0817489624023
Albania	ALB	School enrollment, tertiary, male (% gross)	SE.TER.ENRR.MA	48.2079582214355
Albania	ALB	Self-employed, female (% of female employment) (modeled ILO estimate)	SL.EMP.SELF.FE.ZS	58.0069999694824
Albania	ALB	Self-employed, male (% of male employment) (modeled ILO estimate)	SL.EMP.SELF.MA.ZS	60.4780006408691
Albania	ALB	Self-employed, total (% of total employment) (modeled ILO estimate)	SL.EMP.SELF.ZS	59.431999206543
Albania	ALB	Tax payments (number)	IC.TAX.PAYM	34
Albania	ALB	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	17.5571777277223
Albania	ALB	Taxes on income, profits and capital gains (% of total taxes)	GC.TAX.YPKG.ZS	16.5165155773985
Albania	ALB	Technicians in R&D (per million people)	SP.POP.TECH.RD.P6	..
Albania	ALB	Telephone lines (per 100 people)	IT.MLT.MAIN.P2	8.49659712378705
Albania	ALB	Time required to enforce a contract (days)	IC.LGL.DURS	525
Albania	ALB	Time required to obtain an operating license (days)	IC.FRM.DURS	..
Albania	ALB	Time required to register property (days)	IC.PRP.DURS	19
Albania	ALB	Time required to start a business (days)	IC.REG.DURS	5
Albania	ALB	Time to prepare and pay taxes (hours)	IC.TAX.DURS	261
Albania	ALB	Time to resolve insolvency (years)	IC.ISV.DURS	2
Albania	ALB	Total employment, total (ages 15+)	SL.EMP.TOTL	1129074
Albania	ALB	Unemployment with advanced education (% of total labor force with advanced education)	SL.UEM.ADVN.ZS	..
Albania	ALB	Unemployment with advanced education, female (% of female labor force with advanced education)	SL.UEM.ADVN.FE.ZS	..
Albania	ALB	Unemployment with advanced education, male (% of male labor force with advanced education)	SL.UEM.ADVN.MA.ZS	..
Albania	ALB	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	..
Albania	ALB	Unemployment with intermediate education, female (% of female labor force with intermediate education)	SL.UEM.INTM.FE.ZS	..
Albania	ALB	Unemployment with intermediate education, male (% of male labor force with intermediate education)	SL.UEM.INTM.MA.ZS	..
Albania	ALB	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	14.548999786377
Albania	ALB	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	15.7049999237061
Albania	ALB	Unemployment, total (% of total labor force) (modeled ILO estimate)	SL.UEM.TOTL.ZS	15.2200002670288
Albania	ALB	Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.FE.ZS	30.3850002288818
Albania	ALB	Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.MA.ZS	33.9539985656738
Albania	ALB	Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.ZS	32.7319984436035
Albania	ALB	Urban population	SP.URB.TOTL	1680247
Albania	ALB	Urban population (% of total)	SP.URB.TOTL.IN.ZS	58.421
Albania	ALB	Vulnerable employment, female (% of female employment) (modeled ILO estimate)	SL.EMP.VULN.FE.ZS	56.9869995117187
Albania	ALB	Vulnerable employment, male (% of male employment) (modeled ILO estimate)	SL.EMP.VULN.MA.ZS	57.0039978027344
Albania	ALB	Vulnerable employment, total (% of total employment) (modeled ILO estimate)	SL.EMP.VULN.ZS	56.9970016479493
Albania	ALB	Wage and salaried workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.WORK.FE.ZS	41.9930000305176
Albania	ALB	Wage and salaried workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.WORK.MA.ZS	39.5219993591309
Albania	ALB	Wage and salaried workers, total (% of total employment) (modeled ILO estimate)	SL.EMP.WORK.ZS	40.568000793457
Algeria	DZA	Access to electricity (% of population)	EG.ELC.ACCS.ZS	99.439567565918
Algeria	DZA	Adolescent fertility rate (births per 1,000 women ages 15-19)	SP.ADO.TFRT	10.4216
Algeria	DZA	Age dependency ratio (% of working-age population)	SP.POP.DPND	53.9078874261101
Algeria	DZA	Agriculture, value added (% of GDP)	NV.AGR.TOTL.ZS	12.295779686707
Algeria	DZA	Agriculture, value added (annual % growth)	NV.AGR.TOTL.KD.ZG	1.80000000238283
Algeria	DZA	Agriculture, value added (constant 2005 US$)	NV.AGR.TOTL.KD	19614853192.7692
Algeria	DZA	Air transport, registered carrier departures worldwide	IS.AIR.DPRT	73465
Algeria	DZA	Automated teller machines (ATMs) (per 100,000 adults)	FB.ATM.TOTL.P5	8.66860435469889
Algeria	DZA	Borrowers from commercial banks (per 1,000 adults)	FB.CBK.BRWR.P3	39.065192136719
Algeria	DZA	Consumer price index (2010 = 100)	FP.CPI.TOTL	134.844870195013
Algeria	DZA	Contributing family workers, female (% of female employment) (modeled ILO estimate)	SL.FAM.WORK.FE.ZS	1.64600002765656
Algeria	DZA	Contributing family workers, male (% of male employment) (modeled ILO estimate)	SL.FAM.WORK.MA.ZS	1.20799994468689
Algeria	DZA	Contributing family workers, total (% of total employment) (modeled ILO estimate)	SL.FAM.WORK.ZS	1.27999997138977
Algeria	DZA	CPIA economic management cluster average (1=low to 6=high)	IQ.CPA.ECON.XQ	..
Algeria	DZA	CPIA financial sector rating (1=low to 6=high)	IQ.CPA.FINS.XQ	..
Algeria	DZA	CPIA gender equality rating (1=low to 6=high)	IQ.CPA.GNDR.XQ	..
Algeria	DZA	CPIA macroeconomic management rating (1=low to 6=high)	IQ.CPA.MACR.XQ	..
Algeria	DZA	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	IQ.CPA.SOCI.XQ	..
Algeria	DZA	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ	..
Algeria	DZA	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	..
Algeria	DZA	Depth of credit information index (0=low to 8=high)	IC.CRD.INFO.XQ	0
Algeria	DZA	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	54.7527165854857
Algeria	DZA	Domestic credit to private sector (% of GDP)	FS.AST.PRVT.GD.ZS	23.0174862015398
Algeria	DZA	Ease of doing business index (1=most business-friendly regulations)	IC.BUS.EASE.XQ	..
Algeria	DZA	Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	..
Algeria	DZA	Employers, female (% of female employment) (modeled ILO estimate)	SL.EMP.MPYR.FE.ZS	1.36099994182587
Algeria	DZA	Employers, male (% of male employment) (modeled ILO estimate)	SL.EMP.MPYR.MA.ZS	3.41700005531311
Algeria	DZA	Employers, total (% of total employment) (modeled ILO estimate)	SL.EMP.MPYR.ZS	3.07800006866455
Algeria	DZA	Employment in agriculture (% of total employment) (modeled ILO estimate)	SL.AGR.EMPL.ZS	12.7349996566772
Algeria	DZA	Employment in agriculture, female (% of female employment) (modeled ILO estimate)	SL.AGR.EMPL.FE.ZS	9.63599967956543
Algeria	DZA	Employment in agriculture, male (% of male employment) (modeled ILO estimate)	SL.AGR.EMPL.MA.ZS	13.3549995422363
Algeria	DZA	Employment in industry (% of total employment) (modeled ILO estimate)	SL.IND.EMPL.ZS	47.0900001525879
Algeria	DZA	Employment in industry, female (% of female employment) (modeled ILO estimate)	SL.IND.EMPL.FE.ZS	55.3819999694824
Algeria	DZA	Employment in industry, male (% of male employment) (modeled ILO estimate)	SL.IND.EMPL.MA.ZS	45.431999206543
Algeria	DZA	Employment in services (% of total employment) (modeled ILO estimate)	SL.SRV.EMPL.ZS	40.1749992370605
Algeria	DZA	Employment in services, female (% of female employment) (modeled ILO estimate)	SL.SRV.EMPL.FE.ZS	34.9580001831055
Algeria	DZA	Employment in services, male (% of male employment) (modeled ILO estimate)	SL.SRV.EMPL.MA.ZS	41.2179985046387
Algeria	DZA	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	131.0999178
Algeria	DZA	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD	144.9360226
Algeria	DZA	Exports of goods and services (% of GDP)	NE.EXP.GNFS.ZS	21.0017584940326
Algeria	DZA	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG	7.90000000226179
Algeria	DZA	Fertility rate, total (births per woman)	SP.DYN.TFRT.IN	2.776
Algeria	DZA	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	7.04221873133591
Algeria	DZA	Foreign direct investment, net inflows (% of GDP)	BX.KLT.DINV.WD.GD.ZS	1.02947518020851
Algeria	DZA	Foreign direct investment, net outflows (% of GDP)	BM.KLT.DINV.WD.GD.ZS	0.0294232818669463
Algeria	DZA	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	93.9921282481577
Algeria	DZA	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	3.29999999975597
Algeria	DZA	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	4827.72425138732
Algeria	DZA	GDP per capita, PPP (constant 2011 international $)	NY.GDP.PCAP.PP.KD	13921.1800218255
Algeria	DZA	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	52936.99609375
Algeria	DZA	GINI index (World Bank estimate)	SI.POV.GINI	..
Algeria	DZA	Government expenditure on education, total (% of GDP)	SE.XPD.TOTL.GD.ZS	..
Algeria	DZA	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	50.709062631992
Algeria	DZA	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	4.25230333057138
Algeria	DZA	Gross fixed capital formation, private sector (% of GDP)	NE.GDI.FPRV.ZS	..
Algeria	DZA	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	0.343523928820444
Algeria	DZA	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	5.1810220711
Algeria	DZA	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	35.2702837924584
Algeria	DZA	Individuals using the Internet (% of population)	IT.NET.USER.ZS	42.9455268800332
Algeria	DZA	Industry, value added (% of GDP)	NV.IND.TOTL.ZS	34.8749084425281
Algeria	DZA	Industry, value added (annual % growth)	NV.IND.TOTL.KD.ZG	5.34460249251212
Algeria	DZA	Industry, value added (constant 2005 US$)	NV.IND.TOTL.KD	96148989584.4132
Algeria	DZA	Inflation, consumer prices (annual %)	FP.CPI.TOTL.ZG	6.397714109
Algeria	DZA	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..
Algeria	DZA	International migrant stock (% of population)	SM.POP.TOTL.ZS	..
Algeria	DZA	Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.FE.ZS	15.125
Algeria	DZA	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	67.3929977416992
Algeria	DZA	Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.ZS	41.4080009460449
Algeria	DZA	Labor force with advanced education (% of total working-age population with advanced education)	SL.TLF.ADVN.ZS	..
Algeria	DZA	Labor force with advanced education, female (% of female working-age population with advanced education)	SL.TLF.ADVN.FE.ZS	..
Algeria	DZA	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..
Algeria	DZA	Labor force with basic education (% of total working-age population with basic education)	SL.TLF.BASC.ZS	..
Algeria	DZA	Labor force with basic education, female (% of female working-age population with basic education)	SL.TLF.BASC.FE.ZS	..
Algeria	DZA	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..
Algeria	DZA	Labor force with intermediate education (% of total working-age population with intermediate education)	SL.TLF.INTM.ZS	..
Algeria	DZA	Labor force with intermediate education, female (% of female working-age population with intermediate education)	SL.TLF.INTM.FE.ZS	..
Algeria	DZA	Labor force with intermediate education, male (% of male working-age population with intermediate education)	SL.TLF.INTM.MA.ZS	..
Algeria	DZA	Labor force, total	SL.TLF.TOTL.IN	11937169
Algeria	DZA	Life expectancy at birth, female (years)	SP.DYN.LE00.FE.IN	77.333
Algeria	DZA	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	74.873
Algeria	DZA	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS	..
Algeria	DZA	Literacy rate, adult female (% of females ages 15 and above)	SE.ADT.LITR.FE.ZS	..
Algeria	DZA	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..
Algeria	DZA	Literacy rate, adult total (% of people ages 15 and above)	SE.ADT.LITR.ZS	..
Algeria	DZA	Literacy rate, youth female (% of females ages 15-24)	SE.ADT.1524.LT.FE.ZS	..
Algeria	DZA	Literacy rate, youth male (% of males ages 15-24)	SE.ADT.1524.LT.MA.ZS	..
Algeria	DZA	Literacy rate, youth total (% of people ages 15-24)	SE.ADT.1524.LT.ZS	..
Algeria	DZA	Manufacturing, value added (% of GDP)	NV.IND.MANF.ZS	5.60536130360169
Algeria	DZA	Manufacturing, value added (annual % growth)	NV.IND.MANF.KD.ZG	..
Algeria	DZA	Manufacturing, value added (constant 2005 US$)	NV.IND.MANF.KD	..
Algeria	DZA	Market capitalization of listed companies (% of GDP)	CM.MKT.LCAP.GD.ZS	..
Algeria	DZA	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	115.848053881229
Algeria	DZA	New business density (new registrations per 1,000 people ages 15-64)	IC.BUS.NDNS.ZS	..
Algeria	DZA	New businesses registered (number)	IC.BUS.NREG	..
Algeria	DZA	Number of visits or required meetings with tax officials	IC.TAX.METG	..
Algeria	DZA	Own-account workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.OWAC.FE.ZS	25.617000579834
Algeria	DZA	Own-account workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.MA.ZS	26.7290000915527
Algeria	DZA	Own-account workers, total (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.ZS	26.5459995269775
Algeria	DZA	Personal remittances, paid (current US$)	BM.TRF.PWKR.CD.DT	58970227.8597211
Algeria	DZA	Personal transfers, receipts (BoP, current US$)	BX.TRF.PWKR.CD	16968009.5282417
Algeria	DZA	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	29.0052379384236
Algeria	DZA	Population ages 0-14, total	SP.POP.0014.TO	11777882
Algeria	DZA	Population ages 15-64 (% of total)	SP.POP.1564.TO.ZS	64.973928024325
Algeria	DZA	Population ages 15-64, total	SP.POP.1564.TO	26383347
Algeria	DZA	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	6.02083403725139
Algeria	DZA	Population ages 65 and above, total	SP.POP.65UP.TO	2444823
Algeria	DZA	Population density (people per sq. km of land area)	EN.POP.DNST	17.0488949050296
Algeria	DZA	Population growth (annual %)	SP.POP.GROW	1.82546343244561
Algeria	DZA	Population, total	SP.POP.TOTL	40606052
Algeria	DZA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..
Algeria	DZA	Prevalence of HIV, total (% of population ages 15-49)	SH.DYN.AIDS.ZS	0.1
Algeria	DZA	Primary completion rate, female (% of relevant age group)	SE.PRM.CMPT.FE.ZS	105.371856689453
Algeria	DZA	Primary completion rate, male (% of relevant age group)	SE.PRM.CMPT.MA.ZS	105.518981933594
Algeria	DZA	Primary completion rate, total (% of relevant age group)	SE.PRM.CMPT.ZS	105.446876525879
Algeria	DZA	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	0
Algeria	DZA	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	3
Algeria	DZA	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	..
Algeria	DZA	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	..
Algeria	DZA	Rural population	SP.RUR.TOTL	11589373
Algeria	DZA	Rural population (% of total population)	SP.RUR.TOTL.ZS	28.541
Algeria	DZA	School enrollment, primary (% gross)	SE.PRM.ENRR	113.646507263184
Algeria	DZA	School enrollment, primary, female (% gross)	SE.PRM.ENRR.FE	110.609649658203
Algeria	DZA	School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	116.564437866211
Algeria	DZA	School enrollment, secondary (% gross)	SE.SEC.ENRR	..
Algeria	DZA	School enrollment, secondary (gross), gender parity index (GPI)	SE.ENR.SECO.FM.ZS	..
Algeria	DZA	School enrollment, secondary, female (% gross)	SE.SEC.ENRR.FE	..
Algeria	DZA	School enrollment, secondary, male (% gross)	SE.SEC.ENRR.MA	..
Algeria	DZA	School enrollment, tertiary (% gross)	SE.TER.ENRR	42.663688659668
Algeria	DZA	School enrollment, tertiary (gross), gender parity index (GPI)	SE.ENR.TERT.FM.ZS	1.67122995853424
Algeria	DZA	School enrollment, tertiary, female (% gross)	SE.TER.ENRR.FE	53.6224212646484
Algeria	DZA	School enrollment, tertiary, male (% gross)	SE.TER.ENRR.MA	32.0856895446777
Algeria	DZA	Self-employed, female (% of female employment) (modeled ILO estimate)	SL.EMP.SELF.FE.ZS	28.6229991912842
Algeria	DZA	Self-employed, male (% of male employment) (modeled ILO estimate)	SL.EMP.SELF.MA.ZS	31.3540000915527
Algeria	DZA	Self-employed, total (% of total employment) (modeled ILO estimate)	SL.EMP.SELF.ZS	30.9050006866455
Algeria	DZA	Tax payments (number)	IC.TAX.PAYM	27
Algeria	DZA	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	..
